time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-15.3252093481,-3.4061019105,24.2249221071,6.2503084291,0.855680233283,0.0,-12.7390953476,-2.01944367296,0.49877338043,0.0351479476713,0.337729272592,0.0,453.9974181837402,453.9311937340873,453.76962202007206,454.5282640366825
4.259999999999997,-16.1043916517,-3.52773618121,24.246554608,6.25258741802,0.875730397321,0.0,-13.2328838703,-2.03481344656,0.217997720389,0.0431223577471,0.325907795092,0.0,493.06371194643907,492.2916980658786,492.65255013610226,493.24259742075856
4.319999999999996,-16.9103477558,-3.65018123695,24.2482424271,6.25480001318,0.894913455491,0.0,-13.6320624944,-2.04653316694,-0.165089512053,0.0198910165694,0.303009994848,0.0,459.3620138949473,457.6422173723946,459.36238971872933,457.5161335685967
4.379999999999995,-17.7421824881,-3.77334637403,24.2278462157,6.25573687479,0.912757894499,0.0,-14.0949874246,-2.05883968304,-0.518783153287,0.00528315091743,0.282848947398,0.0,484.2356671353595,482.79765242558994,484.31492518810006,483.2143636768355
4.439999999999993,-18.6002741462,-3.89719726657,24.1843781131,6.25580764039,0.930183043154,0.0,-14.5075863588,-2.06943910885,-0.933697322702,-0.00864542312667,0.302356097875,0.0,465.40932970934756,467.0150141039703,467.8758550840592,466.7896282433785
4.499999999999992,-19.4812359884,-4.02163205097,24.1139703441,6.25485225117,0.947829753414,0.0,-14.857643249,-2.07833090142,-1.41633981341,-0.0373376141737,0.267634865564,0.0,445.2798366794477,442.5151100708097,445.40779897523305,443.0537639601228
4.559999999999991,-20.3839089962,-4.14660562352,24.0145004258,6.25256928624,0.963821779947,0.0,-15.2311687044,-2.08741495321,-1.90265427647,-0.0395120636144,0.26424076635,0.0,453.778879888021,453.57625394406165,453.3857736670194,453.2102783894526
4.6199999999999894,-21.3067219786,-4.27206777939,23.8836449404,6.25060211067,0.979469438108,0.0,-15.5295705777,-2.09460496224,-2.46195018222,-0.0219170070173,0.252834103971,0.0,424.999885465997,424.0923447950449,424.41337134778047,425.92122435482435
4.679999999999988,-22.2475781951,-4.39795118416,23.7187143678,6.24873162864,0.994151778281,0.0,-15.8326169255,-2.10144060677,-3.03864902514,-0.0655446881122,0.218898818476,0.0,427.0576144047849,424.21281083890983,427.9407715247018,424.20778496290774
4.739999999999987,-23.2078844641,-4.52425783088,23.5193583821,6.24455329444,1.00758934846,0.0,-16.1776687553,-2.10870759799,-3.60989437284,-0.0794287946357,0.232517930487,0.0,441.07880283975135,442.25256980699623,441.32378359609544,440.1718106114549
4.799999999999986,-24.1899167207,-4.6510088008,23.2856721711,6.23950654179,1.02155694358,0.0,-16.5563739125,-2.1162242897,-4.18350904494,-0.0956713752916,0.233337217901,0.0,453.81753603178134,453.9360511637838,454.3474167141272,453.03679712164137
4.859999999999984,-25.1942381801,-4.77817815503,23.0165584782,6.23342425723,1.03536785019,0.0,-16.920710442,-2.12261343281,-4.79088061052,-0.1163096623,0.222992649441,0.0,449.9591131099065,449.1723310019026,450.2173747348119,448.5343946603829
4.919999999999983,-26.2221777945,-4.90575356402,22.7112650894,6.22660752578,1.04858375467,0.0,-17.3431097946,-2.1297193249,-5.39015067492,-0.108703961931,0.214172631458,0.0,471.4951700724256,470.8578265320437,470.3986477475454,470.9768598801584
4.979999999999982,-27.2772640825,-5.03377933003,22.3702006476,6.22001175705,1.06091952871,0.0,-17.825041061,-2.13756971224,-5.98391911881,-0.112498258289,0.176922602297,0.0,493.94660231830954,491.2260698816831,493.4938596072331,493.2041874778803
5.0399999999999805,-28.3541146765,-5.16197707183,21.988615024,6.21292669112,1.07190118727,0.0,-18.0712998276,-2.13538008587,-6.73909586774,-0.132616598603,0.193052946893,0.0,411.33996899168176,412.80194294079246,410.99871966610607,409.19631404476087
